product_id,sku,product_name,category,subcategory,brand,price_usd,cost_usd,weight_kg,dimensions,color,size,active,stock_quantity,reorder_level,supplier_id,created_at,updated_at,source_system,ingestion_timestamp,rating,review_count,in_stock
PROD-000899,SKU-657387,Exclusive asynchronous moratorium,Toys,Games,Clay Ltd,752.76,62.73,13.2,68x94x25,Purple,XS,True,535,54,SUPP-052,2023-10-07 20:38:11.202836,2025-06-08 13:32:07.146527,snowflake,2025-03-22 10:50:05.355037,4.4,31,True
PROD-000900,SKU-436666,Expanded eco-centric strategy,Home,Other,Dudley LLC,846.81,224.0,29.75,21x10x20,White,XXL,False,851,29,SUPP-003,2024-05-13 05:23:35.955733,2024-10-25 08:57:20.709055,snowflake,2025-03-22 10:50:05.355037,4.5,16,False
PROD-000901,SKU-160491,Phased neutral parallelism,Clothing,Shoes,"Castillo, Graham and Riggs",461.28,203.66,41.59,27x24x8,Orange,M,False,403,99,SUPP-098,2023-07-01 06:14:43.557804,2024-11-13 13:49:07.103510,snowflake,2025-03-22 10:50:05.355037,4.4,24,True
PROD-000902,SKU-658377,Centralized clear-thinking initiative,Electronics,Gaming,"Elliott, Kennedy and Mack",348.14,40.08,41.07,41x4x21,Purple,One Size,False,920,86,SUPP-081,2023-03-03 23:10:49.224700,2025-03-03 02:16:32.305197,snowflake,2025-03-22 10:50:05.355037,4.7,26,True
PROD-000903,SKU-204554,Persistent foreground workforce,Electronics,Laptops,Perkins-Williams,504.03,169.57,6.83,68x58x10,White,One Size,False,124,18,SUPP-001,2024-02-17 00:49:24.713027,2024-10-24 06:21:19.743681,snowflake,2025-03-22 10:50:05.355037,5.0,29,True
PROD-000904,SKU-416791,Networked maximized strategy,Books,Non-Fiction,Miller Ltd,582.59,155.98,45.3,66x91x25,Blue,XL,True,75,83,SUPP-001,2023-06-17 22:53:09.509244,2025-07-19 11:34:09.106188,snowflake,2025-03-22 10:50:05.355037,3.9,26,True
PROD-000905,SKU-594626,Realigned client-server middleware,Books,Non-Fiction,Hahn Group,191.14,461.41,41.63,23x99x30,Yellow,XL,True,567,35,SUPP-053,2023-02-03 08:02:42.074353,2025-09-10 12:03:08.419919,snowflake,2025-03-22 10:50:05.355037,5.0,24,True
PROD-000906,SKU-551608,User-centric client-server website,Sports,Team Sports,"Christensen, Wilson and Barajas",549.02,166.02,22.34,66x6x28,Green,XL,True,202,11,SUPP-002,2023-02-17 01:04:54.157825,2025-08-19 06:27:50.410766,snowflake,2025-03-22 10:50:05.355037,3.7,22,True
PROD-000907,SKU-943427,Robust impactful utilization,Sports,Outdoor,Jordan and Sons,613.76,163.09,14.19,32x37x31,Yellow,XL,False,407,25,SUPP-021,2023-08-08 03:33:54.305036,2025-01-07 00:41:30.748318,snowflake,2025-03-22 10:50:05.355037,4.8,27,True
PROD-000908,SKU-616078,Vision-oriented web-enabled neural-net,Toys,Dolls,"Sanchez, Morrison and Mccullough",585.63,222.81,1.24,24x85x14,Purple,XS,False,752,14,SUPP-067,2023-10-10 20:01:26.332520,2025-01-05 01:15:18.121138,snowflake,2025-03-22 10:50:05.355037,3.7,34,True
PROD-000909,SKU-513242,Organized disintermediate protocol,Books,Reference,Mathis LLC,414.12,459.3,36.66,71x9x23,Orange,L,True,682,85,SUPP-080,2023-12-22 21:02:22.426453,2024-11-29 05:52:15.980118,snowflake,2025-03-22 10:50:05.355037,5.0,23,True
PROD-000910,SKU-856490,Switchable didactic orchestration,Electronics,Gaming,"Ford, Hicks and Bradford",266.91,178.43,4.7,63x57x16,Yellow,M,False,689,62,SUPP-080,2024-02-29 12:11:56.939679,2025-06-29 23:22:19.659585,snowflake,2025-03-22 10:50:05.355037,4.9,23,True
PROD-000911,SKU-731919,Open-source holistic benchmark,Books,Reference,Oliver-Walton,366.28,29.07,6.96,34x54x25,Green,L,False,390,99,SUPP-095,2024-02-26 12:47:12.112695,2025-03-25 20:52:41.349324,snowflake,2025-03-22 10:50:05.355037,5.0,27,True
PROD-000912,SKU-536244,Triple-buffered scalable initiative,Clothing,Kids,Pennington-Dominguez,27.71,183.48,18.31,100x18x38,Blue,L,True,354,86,SUPP-046,2022-11-18 06:12:52.536403,2025-03-29 01:50:37.946939,snowflake,2025-03-22 10:50:05.355037,4.8,30,False
PROD-000913,SKU-263107,Optimized web-enabled migration,Books,Reference,May-Mckee,824.99,209.2,29.69,18x95x49,Purple,XS,True,763,34,SUPP-073,2023-11-24 21:54:47.208498,2024-12-16 02:54:25.560560,snowflake,2025-03-22 10:50:05.355037,4.1,22,True
PROD-000914,SKU-787619,Business-focused upward-trending Graphic Interface,Sports,Outdoor,"Griffin, Garcia and Jackson",325.59,85.76,37.23,87x66x41,White,XXL,False,126,37,SUPP-005,2024-06-29 07:05:04.232264,2024-11-10 06:41:25.080205,snowflake,2025-03-22 10:50:05.355037,5.0,27,True
PROD-000915,SKU-663489,Automated bandwidth-monitored superstructure,Clothing,Shoes,Walters-Crane,398.49,207.97,43.61,58x64x46,White,One Size,False,365,21,SUPP-038,2024-09-27 01:25:55.678625,2025-03-18 17:37:17.011480,snowflake,2025-03-22 10:50:05.355037,3.1,21,True
PROD-000916,SKU-745362,Public-key needs-based Local Area Network,Sports,Water Sports,"Martin, Jones and Walter",447.02,484.79,2.75,30x64x23,Green,One Size,True,291,45,SUPP-088,2023-12-25 05:21:25.551091,2024-12-06 16:46:14.780132,snowflake,2025-03-22 10:50:05.355037,3.2,21,True
PROD-000917,SKU-217393,Up-sized hybrid instruction set,Toys,Outdoor,"Hunter, Lutz and Hull",738.68,174.57,9.02,46x35x8,White,S,True,29,14,SUPP-009,2024-05-13 06:55:17.919320,2024-10-18 16:55:12.745396,snowflake,2025-03-22 10:50:05.355037,3.5,19,True
PROD-000918,SKU-751227,De-engineered encompassing matrix,Clothing,Accessories,"Wood, White and King",617.09,82.98,0.45,31x61x34,Red,M,False,203,99,SUPP-074,2023-09-30 23:36:39.836900,2025-07-13 10:41:27.834923,snowflake,2025-03-22 10:50:05.355037,3.0,31,False
PROD-000919,SKU-591464,Robust dedicated capability,Sports,Outdoor,Mckee-Griffin,183.36,383.49,3.62,10x12x39,Blue,S,True,170,38,SUPP-080,2022-12-17 10:29:58.837448,2025-04-25 18:12:13.814440,snowflake,2025-03-22 10:50:05.355037,5.0,19,True
PROD-000920,SKU-426480,Compatible systemic instruction set,Electronics,Tablets,Anderson-Campbell,915.91,276.16,5.55,60x15x6,Orange,XS,False,347,76,SUPP-069,2024-08-19 02:10:31.358371,2025-10-11 16:47:34.899375,snowflake,2025-03-22 10:50:05.355037,4.2,31,True
PROD-000921,SKU-439034,User-friendly actuating process improvement,Clothing,Men's,Robinson LLC,512.06,424.78,6.74,65x38x48,Black,XXL,False,195,70,SUPP-071,2024-10-08 17:46:30.465208,2025-06-13 17:48:28.140255,snowflake,2025-03-22 10:50:05.355037,3.1,19,True
PROD-000922,SKU-331500,Phased zero administration secured line,Toys,Games,Allison-Mayo,947.51,496.45,46.86,76x13x45,Red,M,True,980,74,SUPP-088,2023-10-19 03:31:14.434348,2025-04-04 23:32:34.654654,snowflake,2025-03-22 10:50:05.355037,4.2,17,True
PROD-000923,SKU-549210,Intuitive hybrid encryption,Home,Other,Potter-Maxwell,165.28,462.63,19.62,86x35x12,Yellow,One Size,True,105,45,SUPP-055,2023-08-08 17:57:16.300123,2024-10-22 19:17:49.532328,snowflake,2025-03-22 10:50:05.355037,2.4,23,False
PROD-000924,SKU-908190,Networked web-enabled neural-net,Toys,Action Figures,Brown-Arnold,828.9,499.96,26.48,39x84x42,White,XXL,True,487,40,SUPP-004,2023-09-07 13:58:47.600620,2024-10-19 15:36:00.068939,snowflake,2025-03-22 10:50:05.355037,4.3,31,True
PROD-000925,SKU-178455,Reverse-engineered holistic capability,Sports,Outdoor,Smith LLC,223.43,372.89,35.98,58x5x27,Purple,M,True,11,30,SUPP-051,2023-09-07 11:18:05.689939,2025-05-16 07:17:11.146314,snowflake,2025-03-22 10:50:05.355037,4.7,18,True
PROD-000926,SKU-954734,Quality-focused client-server circuit,Home,Other,Ferguson-Hill,544.4,144.4,31.32,48x2x19,Orange,One Size,False,810,29,SUPP-087,2023-01-08 10:05:40.474882,2025-02-08 02:10:48.598578,snowflake,2025-03-22 10:50:05.355037,3.5,20,True
PROD-000927,SKU-657337,Horizontal non-volatile architecture,Toys,Dolls,Stevens-Burch,357.69,159.27,6.16,93x9x27,White,XS,False,375,100,SUPP-066,2023-12-16 17:40:12.151942,2025-05-30 15:41:06.993091,snowflake,2025-03-22 10:50:05.355037,4.3,19,True
PROD-000928,SKU-515684,Expanded bi-directional policy,Toys,Educational,Wade Ltd,396.29,341.12,14.77,17x77x26,Yellow,M,True,554,75,SUPP-065,2023-11-24 00:30:59.021325,2025-04-11 23:50:12.257085,snowflake,2025-03-22 10:50:05.355037,4.3,19,True
PROD-000929,SKU-455784,Vision-oriented attitude-oriented extranet,Books,Children's,"Lindsey, Ortiz and Ramirez",668.59,226.22,32.62,49x8x6,Purple,XS,False,320,37,SUPP-043,2024-07-28 21:15:35.265639,2025-02-24 16:55:09.657752,snowflake,2025-03-22 10:50:05.355037,3.4,40,True
PROD-000930,SKU-916058,Upgradable composite alliance,Home,Other,"Mitchell, Potts and Mayo",642.25,191.6,33.68,3x64x37,Black,One Size,True,105,58,SUPP-076,2023-06-20 05:04:20.941649,2024-11-04 09:18:56.555117,snowflake,2025-03-22 10:50:05.355037,3.2,23,True
PROD-000931,SKU-440377,Secured bifurcated complexity,Clothing,Accessories,Medina-Garcia,939.06,47.69,32.86,41x1x22,Purple,S,False,128,96,SUPP-038,2023-12-21 16:31:54.467322,2025-10-02 19:02:59.564995,snowflake,2025-03-22 10:50:05.355037,4.0,38,True
PROD-000932,SKU-442155,Monitored incremental emulation,Toys,Outdoor,"Bowers, Lopez and Lowery",441.51,51.24,12.74,95x16x6,Red,XXL,True,209,66,SUPP-030,2022-12-03 00:33:23.058606,2025-08-24 05:56:57.299486,snowflake,2025-03-22 10:50:05.355037,4.6,14,True
PROD-000933,SKU-135201,Advanced optimal initiative,Home,Other,Ramsey-Kennedy,693.97,82.38,47.09,65x38x14,Green,XXL,False,727,49,SUPP-058,2023-05-23 23:21:45.339921,2025-08-23 14:30:11.944796,snowflake,2025-03-22 10:50:05.355037,3.9,23,True
PROD-000934,SKU-302108,Mandatory clear-thinking monitoring,Sports,Outdoor,"Johnson, Liu and Duffy",115.05,435.25,24.57,7x84x18,Orange,XS,True,164,82,SUPP-092,2024-03-21 23:37:17.243757,2025-02-07 06:18:17.005145,snowflake,2025-03-22 10:50:05.355037,4.8,14,True
PROD-000935,SKU-493065,Team-oriented client-server methodology,Clothing,Shoes,Hines Ltd,382.2,499.25,31.7,66x33x17,White,XL,False,762,95,SUPP-007,2024-05-20 11:23:31.067704,2025-06-10 06:59:46.868020,snowflake,2025-03-22 10:50:05.355037,4.7,30,True
PROD-000936,SKU-833669,De-engineered explicit frame,Clothing,Shoes,Knapp-Stanley,587.76,339.3,19.61,30x58x11,Orange,S,False,668,80,SUPP-098,2023-07-11 04:23:23.866657,2024-10-25 02:10:09.128791,snowflake,2025-03-22 10:50:05.355037,4.7,24,True
PROD-000937,SKU-904914,Polarized real-time middleware,Sports,Winter Sports,"Thompson, Bond and Mahoney",689.66,63.48,35.96,14x16x32,Yellow,XL,True,780,81,SUPP-079,2024-07-25 21:39:39.176543,2025-04-16 14:02:47.664260,snowflake,2025-03-22 10:50:05.355037,4.3,22,True
PROD-000938,SKU-802645,Business-focused multi-tasking intranet,Home,Other,"Sanchez, Luna and Carr",798.76,339.17,24.18,8x48x41,Purple,XS,True,690,20,SUPP-076,2023-10-03 08:00:24.601899,2025-05-29 14:48:29.055321,snowflake,2025-03-22 10:50:05.355037,3.6,28,True
PROD-000939,SKU-470149,Advanced optimal collaboration,Home,Other,"Snyder, Campbell and Holmes",785.07,194.93,8.11,74x98x28,Red,S,True,950,68,SUPP-040,2023-08-19 18:43:08.889374,2025-06-20 02:58:22.772962,snowflake,2025-03-22 10:50:05.355037,4.6,26,True
PROD-000940,SKU-656051,Organic object-oriented artificial intelligence,Home,Other,Wiley LLC,119.93,262.48,47.46,6x35x50,Purple,M,False,584,80,SUPP-022,2024-07-22 10:47:30.014797,2025-08-12 18:52:10.680969,snowflake,2025-03-22 10:50:05.355037,3.9,32,True
PROD-000941,SKU-824459,Ameliorated leadingedge Graphical User Interface,Clothing,Women's,"Mcgee, Chavez and Alvarez",136.68,397.82,24.36,31x14x3,Green,S,False,728,72,SUPP-020,2024-01-21 12:03:41.471016,2025-01-15 04:09:23.091947,snowflake,2025-03-22 10:50:05.355037,3.0,24,False
PROD-000942,SKU-183455,Fully-configurable local throughput,Sports,Fitness,"Arnold, Friedman and Patel",600.5,215.03,23.16,42x59x44,Green,M,False,635,54,SUPP-043,2024-02-22 12:41:55.023629,2025-03-18 17:23:35.895264,snowflake,2025-03-22 10:50:05.355037,4.6,20,True
PROD-000943,SKU-949410,Monitored holistic monitoring,Toys,Dolls,"Mcmillan, Taylor and Garcia",361.59,452.79,5.31,64x72x13,White,S,True,189,98,SUPP-019,2023-09-12 23:39:11.069819,2024-11-23 10:48:56.536452,snowflake,2025-03-22 10:50:05.355037,5.0,32,True
PROD-000944,SKU-805632,Centralized explicit time-frame,Home,Other,"Smith, Reed and Kidd",797.68,466.4,6.97,80x22x28,Orange,L,False,418,70,SUPP-053,2024-08-21 22:49:07.149168,2025-05-31 04:43:06.101094,snowflake,2025-03-22 10:50:05.355037,3.8,35,True
PROD-000945,SKU-901194,Configurable attitude-oriented database,Home,Other,Mercado LLC,169.43,345.14,16.4,93x45x39,Purple,L,False,595,44,SUPP-098,2024-04-07 01:34:55.243838,2025-03-26 00:09:13.508683,snowflake,2025-03-22 10:50:05.355037,3.5,28,True
PROD-000946,SKU-724830,Cross-platform systematic middleware,Toys,Dolls,Chaney-Alvarez,847.23,35.14,18.3,94x85x27,White,XL,False,974,66,SUPP-014,2023-05-12 18:10:13.258961,2024-11-22 15:24:43.922297,snowflake,2025-03-22 10:50:05.355037,4.5,28,True
PROD-000947,SKU-796392,Devolved 6thgeneration Graphical User Interface,Electronics,Smartphones,"Baldwin, Thornton and Miller",576.46,251.14,29.83,41x15x26,Orange,XXL,True,329,17,SUPP-063,2023-07-01 07:55:09.444833,2025-08-11 14:38:23.938322,snowflake,2025-03-22 10:50:05.355037,2.9,21,True
PROD-000948,SKU-599951,Horizontal web-enabled productivity,Electronics,Accessories,Lowe-Lamb,74.87,286.09,48.8,56x94x48,Orange,XL,True,870,71,SUPP-060,2024-07-05 14:15:54.212964,2025-09-13 01:09:35.068574,snowflake,2025-03-22 10:50:05.355037,5.0,12,True
PROD-000949,SKU-648217,Versatile discrete challenge,Home,Other,Turner-Terrell,602.53,13.16,1.39,13x30x28,Orange,XS,False,836,33,SUPP-088,2024-04-23 13:48:53.138000,2024-11-04 02:05:49.928843,snowflake,2025-03-22 10:50:05.355037,4.5,30,True
PROD-000950,SKU-662192,User-friendly directional orchestration,Sports,Water Sports,"Ramos, Herrera and Perez",212.1,162.7,15.24,100x13x44,Green,S,True,290,38,SUPP-035,2024-03-10 14:11:43.383669,2025-05-05 09:29:17.480165,snowflake,2025-03-22 10:50:05.355037,3.1,33,True
PROD-000951,SKU-777903,Secured empowering portal,Sports,Fitness,"Flores, Price and Weiss",804.72,359.79,22.59,91x85x30,Green,S,True,61,41,SUPP-014,2024-01-17 19:40:20.274484,2025-03-18 20:43:44.155798,snowflake,2025-03-22 10:50:05.355037,2.6,34,True
PROD-000952,SKU-251645,Proactive non-volatile moratorium,Home,Other,"Mcdonald, Blackwell and Merritt",414.65,171.82,11.54,40x83x17,White,M,False,953,52,SUPP-014,2023-02-09 03:43:11.881787,2024-11-27 02:08:03.977686,snowflake,2025-03-22 10:50:05.355037,4.6,30,False
PROD-000953,SKU-266909,De-engineered foreground workforce,Toys,Action Figures,"Brown, Hernandez and Mendoza",272.84,29.37,5.83,54x73x34,Red,S,False,680,50,SUPP-015,2024-10-01 17:50:58.349559,2025-03-27 10:27:15.621541,snowflake,2025-03-22 10:50:05.355037,4.1,30,True
PROD-000954,SKU-361943,Mandatory hybrid standardization,Clothing,Men's,"Romero, Francis and Shaw",326.78,245.4,39.29,16x48x35,Yellow,L,False,570,81,SUPP-015,2023-02-12 07:14:58.972430,2025-01-28 06:56:29.841389,snowflake,2025-03-22 10:50:05.355037,3.8,18,True
PROD-000955,SKU-599392,Devolved uniform infrastructure,Books,Children's,Smith-Keith,294.88,468.5,5.07,71x1x33,Purple,XS,False,918,75,SUPP-043,2024-07-23 12:42:25.129996,2024-12-30 20:37:04.567227,snowflake,2025-03-22 10:50:05.355037,4.8,21,True
PROD-000956,SKU-769358,Public-key heuristic matrices,Electronics,Laptops,Matthews Group,418.01,466.88,34.61,5x3x42,Orange,M,False,129,23,SUPP-091,2023-02-07 14:17:14.999114,2025-04-07 03:38:58.564137,snowflake,2025-03-22 10:50:05.355037,3.2,28,True
PROD-000957,SKU-952980,De-engineered value-added structure,Electronics,Accessories,Lowe and Sons,453.81,169.35,46.83,6x69x41,Black,S,False,275,15,SUPP-052,2024-04-26 14:13:59.631409,2025-09-02 23:15:51.116589,snowflake,2025-03-22 10:50:05.355037,4.0,23,False
PROD-000958,SKU-327611,Mandatory secondary forecast,Books,Reference,Clark PLC,791.15,253.4,23.87,7x43x39,Green,One Size,False,914,85,SUPP-083,2024-02-16 15:11:52.202137,2025-05-07 02:50:02.492808,snowflake,2025-03-22 10:50:05.355037,4.2,20,True
PROD-000959,SKU-181145,Persevering clear-thinking algorithm,Home,Other,"Mills, Obrien and Ramirez",950.11,347.04,26.27,100x83x23,Black,M,True,110,86,SUPP-039,2023-05-12 22:00:46.227182,2025-03-28 01:42:22.180553,snowflake,2025-03-22 10:50:05.355037,2.7,27,True
PROD-000960,SKU-664504,Realigned 24hour protocol,Toys,Dolls,"Ellis, Clay and Neal",85.35,494.87,18.58,31x37x38,Orange,M,False,41,100,SUPP-093,2024-01-01 13:06:08.162632,2025-08-10 03:49:53.857289,snowflake,2025-03-22 10:50:05.355037,4.1,22,True
PROD-000961,SKU-838570,Seamless client-driven archive,Electronics,Gaming,Nelson Ltd,497.2,279.73,9.39,72x27x24,Green,M,True,954,57,SUPP-082,2024-02-26 22:42:01.472302,2025-03-24 15:23:48.068240,snowflake,2025-03-22 10:50:05.355037,4.6,22,True
PROD-000962,SKU-235663,User-centric uniform function,Home,Other,"Chavez, Sweeney and Smith",545.79,54.33,15.28,56x31x32,Yellow,XS,False,686,26,SUPP-025,2024-03-20 15:38:07.981594,2025-09-01 01:41:23.514901,snowflake,2025-03-22 10:50:05.355037,4.6,30,True
PROD-000963,SKU-833607,Ergonomic bandwidth-monitored product,Sports,Team Sports,Baxter and Sons,74.27,155.78,43.12,7x49x37,Orange,S,True,734,69,SUPP-041,2022-12-21 23:01:59.986572,2025-02-07 07:53:35.890685,snowflake,2025-03-22 10:50:05.355037,4.7,23,True
PROD-000964,SKU-901581,Enterprise-wide dedicated matrix,Electronics,Tablets,Suarez-Wilkins,475.97,198.88,7.38,42x73x41,Green,M,True,800,56,SUPP-092,2022-12-19 23:14:03.164867,2025-03-31 13:57:43.395007,snowflake,2025-03-22 10:50:05.355037,5.0,18,True
PROD-000965,SKU-934129,Open-architected multi-tasking flexibility,Books,Non-Fiction,Patton Ltd,994.51,250.33,8.82,81x49x44,White,XXL,True,517,27,SUPP-049,2022-12-02 11:00:54.272598,2025-07-01 23:33:17.044482,snowflake,2025-03-22 10:50:05.355037,2.5,20,True
PROD-000966,SKU-754201,Function-based directional info-mediaries,Toys,Outdoor,Jimenez-Mcguire,148.55,365.1,3.38,68x39x40,Yellow,One Size,False,29,39,SUPP-053,2023-09-12 04:28:29.672959,2025-03-13 20:24:46.670681,snowflake,2025-03-22 10:50:05.355037,4.3,33,True
PROD-000967,SKU-624899,Persevering transitional matrix,Books,Children's,Carpenter LLC,306.15,175.51,29.4,55x72x19,Red,XL,True,739,12,SUPP-095,2023-06-07 22:30:32.031389,2024-12-17 11:17:47.304897,snowflake,2025-03-22 10:50:05.355037,4.7,24,True
PROD-000968,SKU-636154,Optimized upward-trending software,Electronics,Laptops,"Spears, Ortiz and Scott",971.53,84.5,9.83,72x98x16,Red,One Size,False,236,33,SUPP-066,2024-03-09 12:41:12.171722,2024-12-18 14:49:58.435202,snowflake,2025-03-22 10:50:05.355037,4.1,23,True
PROD-000969,SKU-995775,Cloned secondary service-desk,Books,Fiction,Gutierrez PLC,284.91,458.03,33.5,25x6x39,Yellow,XXL,False,76,43,SUPP-012,2022-11-03 03:52:58.376219,2025-07-19 21:36:29.888082,snowflake,2025-03-22 10:50:05.355037,3.8,28,False
PROD-000970,SKU-412612,Automated tertiary portal,Home,Other,"Williams, Williams and Perez",877.87,357.04,13.99,8x77x48,Blue,XXL,True,808,21,SUPP-003,2024-07-24 11:43:13.678269,2025-08-01 23:54:55.520384,snowflake,2025-03-22 10:50:05.355037,5.0,27,False
PROD-000971,SKU-885476,Exclusive executive architecture,Sports,Water Sports,Lewis LLC,445.94,202.36,31.82,82x18x34,White,XL,True,607,49,SUPP-067,2023-09-15 03:05:52.389783,2025-02-11 21:41:08.245862,snowflake,2025-03-22 10:50:05.355037,4.7,22,False
PROD-000972,SKU-739761,Advanced fault-tolerant instruction set,Home,Other,"Hernandez, Walls and White",280.14,490.28,48.34,46x15x36,Yellow,XL,False,520,90,SUPP-073,2023-07-21 17:50:46.994843,2025-07-25 14:21:56.837665,snowflake,2025-03-22 10:50:05.355037,3.9,20,True
PROD-000973,SKU-886934,Open-source bottom-line complexity,Books,Children's,Young-Thomas,674.53,130.38,37.2,30x25x32,Green,L,True,652,27,SUPP-009,2024-04-25 21:56:39.605814,2025-02-12 01:41:52.548492,snowflake,2025-03-22 10:50:05.355037,5.0,34,True
PROD-000974,SKU-375729,Integrated attitude-oriented access,Books,Non-Fiction,Douglas and Sons,196.79,275.45,3.51,58x95x46,Green,XL,True,708,68,SUPP-072,2022-10-18 17:56:30.927059,2024-11-13 10:06:47.268391,snowflake,2025-03-22 10:50:05.355037,4.4,30,True
PROD-000975,SKU-455566,Self-enabling systemic Graphical User Interface,Electronics,Accessories,Phillips LLC,180.29,418.68,7.68,64x6x19,Purple,S,True,887,82,SUPP-017,2024-07-29 07:41:49.062898,2025-07-07 07:58:50.587213,snowflake,2025-03-22 10:50:05.355037,4.5,28,True
PROD-000976,SKU-102307,Phased logistical data-warehouse,Books,Non-Fiction,"Miller, Edwards and Burgess",39.7,397.57,14.12,52x82x36,Blue,XS,True,868,78,SUPP-072,2024-01-22 05:52:49.655320,2025-06-10 18:56:30.702598,snowflake,2025-03-22 10:50:05.355037,4.8,21,True
PROD-000977,SKU-328383,Vision-oriented non-volatile matrices,Clothing,Men's,Smith-Cox,422.19,283.12,9.19,69x47x15,White,L,True,340,75,SUPP-060,2022-11-23 11:15:58.591117,2024-12-23 14:51:13.578314,snowflake,2025-03-22 10:50:05.355037,3.8,36,True
PROD-000978,SKU-563357,Stand-alone empowering interface,Clothing,Kids,"Miller, Sullivan and Wagner",161.09,492.67,16.46,61x65x29,Yellow,XS,False,835,42,SUPP-014,2023-02-08 17:01:54.598056,2025-01-02 04:41:33.838490,snowflake,2025-03-22 10:50:05.355037,5.0,16,True
PROD-000979,SKU-747552,Pre-emptive intermediate ability,Home,Other,Parker-Young,866.2,307.91,19.56,54x52x33,Blue,S,True,62,45,SUPP-002,2023-02-24 09:37:29.321244,2025-07-21 11:27:04.801174,snowflake,2025-03-22 10:50:05.355037,4.2,23,True
PROD-000980,SKU-710389,Enterprise-wide methodical forecast,Electronics,Gaming,Vega-Estrada,653.38,326.26,22.72,27x15x10,Green,XS,True,947,82,SUPP-085,2022-11-05 11:22:24.997006,2025-07-11 21:12:40.243396,snowflake,2025-03-22 10:50:05.355037,3.8,24,False
