as_of_date,base_ccy,ccy,rate_to_base,fetched_at
2025-07-17,USD,SGD,1.382834,2025-10-12T03:24:11.656804
2025-07-17,USD,HKD,7.846052,2025-10-12T03:24:11.656811
2025-07-17,USD,AED,3.691769,2025-10-12T03:24:11.656818
2025-07-17,USD,ZAR,18.407055,2025-10-12T03:24:11.656825
2025-07-17,USD,MXN,17.114509,2025-10-12T03:24:11.656832
2025-07-17,USD,SEK,10.694966,2025-10-12T03:24:11.656839
2025-07-17,USD,NOK,10.746009,2025-10-12T03:24:11.656846
2025-07-17,USD,DKK,6.747801,2025-10-12T03:24:11.656853
2025-07-17,USD,NZD,1.696556,2025-10-12T03:24:11.656861
2025-07-17,USD,PLN,4.044972,2025-10-12T03:24:11.656868
2025-07-17,USD,THB,36.328518,2025-10-12T03:24:11.656875
2025-07-17,USD,BRL,5.065003,2025-10-12T03:24:11.656882
2025-07-17,USD,TRY,32.877012,2025-10-12T03:24:11.656889
2025-07-17,USD,KRW,1352.792752,2025-10-12T03:24:11.656896
2025-07-17,USD,MYR,4.634405,2025-10-12T03:24:11.656903
2025-07-17,USD,PHP,56.472448,2025-10-12T03:24:11.656911
2025-07-17,USD,IDR,15470.507989,2025-10-12T03:24:11.656922
2025-07-17,USD,ARS,921.472705,2025-10-12T03:24:11.656930
2025-07-17,USD,CLP,930.360661,2025-10-12T03:24:11.656937
2025-07-17,USD,CZK,23.073804,2025-10-12T03:24:11.656944
2025-07-17,USD,VND,24897.898796,2025-10-12T03:24:11.656951
2025-07-18,USD,USD,0.962022,2025-10-12T03:24:11.656958
2025-07-18,USD,EUR,0.944317,2025-10-12T03:24:11.656965
2025-07-18,USD,GBP,0.76379,2025-10-12T03:24:11.656973
2025-07-18,USD,INR,84.442995,2025-10-12T03:24:11.656981
2025-07-18,USD,CAD,1.329313,2025-10-12T03:24:11.656988
2025-07-18,USD,AUD,1.501267,2025-10-12T03:24:11.656995
2025-07-18,USD,JPY,149.405753,2025-10-12T03:24:11.657002
2025-07-18,USD,CHF,0.928565,2025-10-12T03:24:11.657009
2025-07-18,USD,CNY,7.218318,2025-10-12T03:24:11.657016
2025-07-18,USD,SGD,1.378578,2025-10-12T03:24:11.657023
2025-07-18,USD,HKD,7.875552,2025-10-12T03:24:11.657030
2025-07-18,USD,AED,3.677303,2025-10-12T03:24:11.657037
2025-07-18,USD,ZAR,18.389764,2025-10-12T03:24:11.657044
2025-07-18,USD,MXN,17.174525,2025-10-12T03:24:11.657051
2025-07-18,USD,SEK,10.736323,2025-10-12T03:24:11.657058
2025-07-18,USD,NOK,10.754389,2025-10-12T03:24:11.657065
2025-07-18,USD,DKK,6.735855,2025-10-12T03:24:11.657072
2025-07-18,USD,NZD,1.696571,2025-10-12T03:24:11.657079
2025-07-18,USD,PLN,4.055625,2025-10-12T03:24:11.657086
2025-07-18,USD,THB,36.39145,2025-10-12T03:24:11.657094
2025-07-18,USD,BRL,5.082618,2025-10-12T03:24:11.657101
2025-07-18,USD,TRY,32.753955,2025-10-12T03:24:11.657108
2025-07-18,USD,KRW,1353.463392,2025-10-12T03:24:11.657115
2025-07-18,USD,MYR,4.65176,2025-10-12T03:24:11.657122
2025-07-18,USD,PHP,56.491088,2025-10-12T03:24:11.657129
2025-07-18,USD,IDR,15466.709004,2025-10-12T03:24:11.657136
2025-07-18,USD,ARS,920.442393,2025-10-12T03:24:11.657143
2025-07-18,USD,CLP,927.919184,2025-10-12T03:24:11.657151
2025-07-18,USD,CZK,23.132168,2025-10-12T03:24:11.657159
2025-07-18,USD,VND,24879.021331,2025-10-12T03:24:11.657166
2025-07-19,USD,USD,0.958189,2025-10-12T03:24:11.657173
2025-07-19,USD,EUR,0.944121,2025-10-12T03:24:11.657180
2025-07-19,USD,GBP,0.761752,2025-10-12T03:24:11.657187
2025-07-19,USD,INR,84.208701,2025-10-12T03:24:11.657194
2025-07-19,USD,CAD,1.331112,2025-10-12T03:24:11.657201
2025-07-19,USD,AUD,1.506585,2025-10-12T03:24:11.657208
2025-07-19,USD,JPY,149.748761,2025-10-12T03:24:11.657215
2025-07-19,USD,CHF,0.92861,2025-10-12T03:24:11.657222
2025-07-19,USD,CNY,7.230075,2025-10-12T03:24:11.657229
2025-07-19,USD,SGD,1.378421,2025-10-12T03:24:11.657237
2025-07-19,USD,HKD,7.860418,2025-10-12T03:24:11.657244
2025-07-19,USD,AED,3.670084,2025-10-12T03:24:11.657251
2025-07-19,USD,ZAR,18.451066,2025-10-12T03:24:11.657258
2025-07-19,USD,MXN,17.109618,2025-10-12T03:24:11.657265
2025-07-19,USD,SEK,10.736359,2025-10-12T03:24:11.657272
2025-07-19,USD,NOK,10.76365,2025-10-12T03:24:11.657279
2025-07-19,USD,DKK,6.728041,2025-10-12T03:24:11.657286
2025-07-19,USD,NZD,1.689888,2025-10-12T03:24:11.657293
2025-07-19,USD,PLN,4.048815,2025-10-12T03:24:11.657300
2025-07-19,USD,THB,36.443712,2025-10-12T03:24:11.657307
2025-07-19,USD,BRL,5.063478,2025-10-12T03:24:11.657314
2025-07-19,USD,TRY,32.859855,2025-10-12T03:24:11.657321
2025-07-19,USD,KRW,1358.697499,2025-10-12T03:24:11.657328
2025-07-19,USD,MYR,4.639329,2025-10-12T03:24:11.657335
2025-07-19,USD,PHP,56.381315,2025-10-12T03:24:11.657342
2025-07-19,USD,IDR,15526.421812,2025-10-12T03:24:11.657349
2025-07-19,USD,ARS,916.964154,2025-10-12T03:24:11.657356
2025-07-19,USD,CLP,928.944182,2025-10-12T03:24:11.657363
2025-07-19,USD,CZK,23.203597,2025-10-12T03:24:11.657371
2025-07-19,USD,VND,24873.021354,2025-10-12T03:24:11.657378
2025-07-20,USD,USD,0.961987,2025-10-12T03:24:11.657386
2025-07-20,USD,EUR,0.943777,2025-10-12T03:24:11.657393
2025-07-20,USD,GBP,0.76226,2025-10-12T03:24:11.657400
2025-07-20,USD,INR,84.485394,2025-10-12T03:24:11.657407
2025-07-20,USD,CAD,1.33623,2025-10-12T03:24:11.657414
2025-07-20,USD,AUD,1.509389,2025-10-12T03:24:11.657421
2025-07-20,USD,JPY,149.78846,2025-10-12T03:24:11.657428
2025-07-20,USD,CHF,0.929302,2025-10-12T03:24:11.657435
2025-07-20,USD,CNY,7.251846,2025-10-12T03:24:11.657442
2025-07-20,USD,SGD,1.378049,2025-10-12T03:24:11.657449
2025-07-20,USD,HKD,7.857285,2025-10-12T03:24:11.657456
2025-07-20,USD,AED,3.681048,2025-10-12T03:24:11.657463
2025-07-20,USD,ZAR,18.50377,2025-10-12T03:24:11.657470
2025-07-20,USD,MXN,17.110905,2025-10-12T03:24:11.657477
2025-07-20,USD,SEK,10.695682,2025-10-12T03:24:11.657484
2025-07-20,USD,NOK,10.732515,2025-10-12T03:24:11.657492
2025-07-20,USD,DKK,6.707823,2025-10-12T03:24:11.657499
2025-07-20,USD,NZD,1.689563,2025-10-12T03:24:11.657506
2025-07-20,USD,PLN,4.033769,2025-10-12T03:24:11.657513
2025-07-20,USD,THB,36.437006,2025-10-12T03:24:11.657520
2025-07-20,USD,BRL,5.081313,2025-10-12T03:24:11.657527
2025-07-20,USD,TRY,32.966497,2025-10-12T03:24:11.657534
2025-07-20,USD,KRW,1360.493086,2025-10-12T03:24:11.657541
2025-07-20,USD,MYR,4.647427,2025-10-12T03:24:11.657548
2025-07-20,USD,PHP,56.591601,2025-10-12T03:24:11.657555
2025-07-20,USD,IDR,15561.503845,2025-10-12T03:24:11.657562
2025-07-20,USD,ARS,914.998665,2025-10-12T03:24:11.657569
2025-07-20,USD,CLP,929.47164,2025-10-12T03:24:11.657576
2025-07-20,USD,CZK,23.291166,2025-10-12T03:24:11.657583
2025-07-20,USD,VND,24838.359543,2025-10-12T03:24:11.657590
2025-07-21,USD,USD,0.963323,2025-10-12T03:24:11.657598
2025-07-21,USD,EUR,0.940415,2025-10-12T03:24:11.657606
2025-07-21,USD,GBP,0.763502,2025-10-12T03:24:11.657613
2025-07-21,USD,INR,84.184622,2025-10-12T03:24:11.657621
2025-07-21,USD,CAD,1.336752,2025-10-12T03:24:11.657628
2025-07-21,USD,AUD,1.509024,2025-10-12T03:24:11.657634
2025-07-21,USD,JPY,149.728571,2025-10-12T03:24:11.657641
2025-07-21,USD,CHF,0.931782,2025-10-12T03:24:11.657648
2025-07-21,USD,CNY,7.247947,2025-10-12T03:24:11.657656
2025-07-21,USD,SGD,1.379753,2025-10-12T03:24:11.657663
2025-07-21,USD,HKD,7.844479,2025-10-12T03:24:11.657670
2025-07-21,USD,AED,3.692869,2025-10-12T03:24:11.657677
2025-07-21,USD,ZAR,18.433825,2025-10-12T03:24:11.657684
2025-07-21,USD,MXN,17.050549,2025-10-12T03:24:11.657692
2025-07-21,USD,SEK,10.704938,2025-10-12T03:24:11.657699
2025-07-21,USD,NOK,10.751288,2025-10-12T03:24:11.657706
2025-07-21,USD,DKK,6.710487,2025-10-12T03:24:11.657713
2025-07-21,USD,NZD,1.693297,2025-10-12T03:24:11.657720
2025-07-21,USD,PLN,4.033687,2025-10-12T03:24:11.657727
2025-07-21,USD,THB,36.387598,2025-10-12T03:24:11.657734
2025-07-21,USD,BRL,5.064204,2025-10-12T03:24:11.657741
2025-07-21,USD,TRY,33.019034,2025-10-12T03:24:11.657748
2025-07-21,USD,KRW,1364.630455,2025-10-12T03:24:11.657755
2025-07-21,USD,MYR,4.661091,2025-10-12T03:24:11.657762
2025-07-21,USD,PHP,56.691376,2025-10-12T03:24:11.657769
2025-07-21,USD,IDR,15542.828631,2025-10-12T03:24:11.657776
2025-07-21,USD,ARS,913.56455,2025-10-12T03:24:11.657783
2025-07-21,USD,CLP,931.100158,2025-10-12T03:24:11.657790
2025-07-21,USD,CZK,23.312593,2025-10-12T03:24:11.657797
2025-07-21,USD,VND,24792.45974,2025-10-12T03:24:11.657804
2025-07-22,USD,USD,0.961842,2025-10-12T03:24:11.657811
2025-07-22,USD,EUR,0.940079,2025-10-12T03:24:11.657818
2025-07-22,USD,GBP,0.763533,2025-10-12T03:24:11.657826
2025-07-22,USD,INR,83.993954,2025-10-12T03:24:11.657834
2025-07-22,USD,CAD,1.334734,2025-10-12T03:24:11.657841
2025-07-22,USD,AUD,1.51043,2025-10-12T03:24:11.657848
2025-07-22,USD,JPY,149.858699,2025-10-12T03:24:11.657855
2025-07-22,USD,CHF,0.931834,2025-10-12T03:24:11.657862
2025-07-22,USD,CNY,7.220292,2025-10-12T03:24:11.657869
2025-07-22,USD,SGD,1.383691,2025-10-12T03:24:11.657876
2025-07-22,USD,HKD,7.84015,2025-10-12T03:24:11.657883
2025-07-22,USD,AED,3.689728,2025-10-12T03:24:11.657890
2025-07-22,USD,ZAR,18.458801,2025-10-12T03:24:11.657898
2025-07-22,USD,MXN,16.983843,2025-10-12T03:24:11.657905
2025-07-22,USD,SEK,10.672097,2025-10-12T03:24:11.657912
2025-07-22,USD,NOK,10.781399,2025-10-12T03:24:11.657919
2025-07-22,USD,DKK,6.697531,2025-10-12T03:24:11.657926
2025-07-22,USD,NZD,1.691057,2025-10-12T03:24:11.657933
2025-07-22,USD,PLN,4.024465,2025-10-12T03:24:11.657940
2025-07-22,USD,THB,36.519986,2025-10-12T03:24:11.657947
2025-07-22,USD,BRL,5.063196,2025-10-12T03:24:11.657954
2025-07-22,USD,TRY,33.068672,2025-10-12T03:24:11.657962
2025-07-22,USD,KRW,1368.506645,2025-10-12T03:24:11.657969
2025-07-22,USD,MYR,4.648346,2025-10-12T03:24:11.657976
2025-07-22,USD,PHP,56.68666,2025-10-12T03:24:11.657983
2025-07-22,USD,IDR,15538.867456,2025-10-12T03:24:11.657990
2025-07-22,USD,ARS,914.411189,2025-10-12T03:24:11.657997
2025-07-22,USD,CLP,932.276009,2025-10-12T03:24:11.658004
2025-07-22,USD,CZK,23.245679,2025-10-12T03:24:11.658011
2025-07-22,USD,VND,24770.145288,2025-10-12T03:24:11.658018
2025-07-23,USD,USD,0.958947,2025-10-12T03:24:11.658026
2025-07-23,USD,EUR,0.936567,2025-10-12T03:24:11.658033
2025-07-23,USD,GBP,0.76556,2025-10-12T03:24:11.658040
2025-07-23,USD,INR,83.87686,2025-10-12T03:24:11.658047
2025-07-23,USD,CAD,1.338765,2025-10-12T03:24:11.658055
2025-07-23,USD,AUD,1.511347,2025-10-12T03:24:11.658062
2025-07-23,USD,JPY,149.82671,2025-10-12T03:24:11.658070
2025-07-23,USD,CHF,0.928897,2025-10-12T03:24:11.658077
2025-07-23,USD,CNY,7.195136,2025-10-12T03:24:11.658084
2025-07-23,USD,SGD,1.388788,2025-10-12T03:24:11.658091
2025-07-23,USD,HKD,7.809722,2025-10-12T03:24:11.658098
2025-07-23,USD,AED,3.701523,2025-10-12T03:24:11.658105
2025-07-23,USD,ZAR,18.440797,2025-10-12T03:24:11.658112
2025-07-23,USD,MXN,17.01144,2025-10-12T03:24:11.658119
2025-07-23,USD,SEK,10.643661,2025-10-12T03:24:11.658126
2025-07-23,USD,NOK,10.818631,2025-10-12T03:24:11.658133
2025-07-23,USD,DKK,6.703613,2025-10-12T03:24:11.658140
2025-07-23,USD,NZD,1.689041,2025-10-12T03:24:11.658147
2025-07-23,USD,PLN,4.038098,2025-10-12T03:24:11.658154
2025-07-23,USD,THB,36.588859,2025-10-12T03:24:11.658161
2025-07-23,USD,BRL,5.05628,2025-10-12T03:24:11.658169
2025-07-23,USD,TRY,33.007483,2025-10-12T03:24:11.658176
2025-07-23,USD,KRW,1363.198667,2025-10-12T03:24:11.658183
2025-07-23,USD,MYR,4.663076,2025-10-12T03:24:11.658203
2025-07-23,USD,PHP,56.521299,2025-10-12T03:24:11.658210
2025-07-23,USD,IDR,15530.505387,2025-10-12T03:24:11.658217
2025-07-23,USD,ARS,915.429791,2025-10-12T03:24:11.658224
2025-07-23,USD,CLP,933.007948,2025-10-12T03:24:11.658231
2025-07-23,USD,CZK,23.196292,2025-10-12T03:24:11.658239
2025-07-23,USD,VND,24823.519536,2025-10-12T03:24:11.658246
2025-07-24,USD,USD,0.956861,2025-10-12T03:24:11.658253
2025-07-24,USD,EUR,0.937183,2025-10-12T03:24:11.658260
2025-07-24,USD,GBP,0.768281,2025-10-12T03:24:11.658268
2025-07-24,USD,INR,84.137382,2025-10-12T03:24:11.658275
2025-07-24,USD,CAD,1.340869,2025-10-12T03:24:11.658282
2025-07-24,USD,AUD,1.515971,2025-10-12T03:24:11.658289
2025-07-24,USD,JPY,150.293878,2025-10-12T03:24:11.658297
2025-07-24,USD,CHF,0.927279,2025-10-12T03:24:11.658304
2025-07-24,USD,CNY,7.205543,2025-10-12T03:24:11.658312
2025-07-24,USD,SGD,1.384141,2025-10-12T03:24:11.658319
2025-07-24,USD,HKD,7.811599,2025-10-12T03:24:11.658327
2025-07-24,USD,AED,3.702728,2025-10-12T03:24:11.658334
2025-07-24,USD,ZAR,18.378991,2025-10-12T03:24:11.658341
2025-07-24,USD,MXN,17.051948,2025-10-12T03:24:11.658348
2025-07-24,USD,SEK,10.604311,2025-10-12T03:24:11.658355
2025-07-24,USD,NOK,10.819561,2025-10-12T03:24:11.658363
2025-07-24,USD,DKK,6.679855,2025-10-12T03:24:11.658370
2025-07-24,USD,NZD,1.688351,2025-10-12T03:24:11.658377
2025-07-24,USD,PLN,4.026934,2025-10-12T03:24:11.658384
2025-07-24,USD,THB,36.565861,2025-10-12T03:24:11.658391
2025-07-24,USD,BRL,5.07306,2025-10-12T03:24:11.658398
2025-07-24,USD,TRY,33.06663,2025-10-12T03:24:11.658405
2025-07-24,USD,KRW,1363.705132,2025-10-12T03:24:11.658412
2025-07-24,USD,MYR,4.651116,2025-10-12T03:24:11.658421
2025-07-24,USD,PHP,56.741196,2025-10-12T03:24:11.658428
2025-07-24,USD,IDR,15542.40022,2025-10-12T03:24:11.658435
2025-07-24,USD,ARS,917.930314,2025-10-12T03:24:11.658442
2025-07-24,USD,CLP,935.26938,2025-10-12T03:24:11.658450
2025-07-24,USD,CZK,23.227057,2025-10-12T03:24:11.658457
2025-07-24,USD,VND,24849.707179,2025-10-12T03:24:11.658464
2025-07-25,USD,USD,0.956608,2025-10-12T03:24:11.658471
2025-07-25,USD,EUR,0.94008,2025-10-12T03:24:11.658478
2025-07-25,USD,GBP,0.769937,2025-10-12T03:24:11.658485
2025-07-25,USD,INR,83.886249,2025-10-12T03:24:11.658492
2025-07-25,USD,CAD,1.33949,2025-10-12T03:24:11.658499
2025-07-25,USD,AUD,1.521415,2025-10-12T03:24:11.658506
2025-07-25,USD,JPY,150.282037,2025-10-12T03:24:11.658513
2025-07-25,USD,CHF,0.929053,2025-10-12T03:24:11.658520
2025-07-25,USD,CNY,7.214775,2025-10-12T03:24:11.658528
2025-07-25,USD,SGD,1.388494,2025-10-12T03:24:11.658535
2025-07-25,USD,HKD,7.786156,2025-10-12T03:24:11.658543
2025-07-25,USD,AED,3.700298,2025-10-12T03:24:11.658550
2025-07-25,USD,ZAR,18.42115,2025-10-12T03:24:11.658557
2025-07-25,USD,MXN,17.036656,2025-10-12T03:24:11.658565
2025-07-25,USD,SEK,10.587554,2025-10-12T03:24:11.658572
2025-07-25,USD,NOK,10.779344,2025-10-12T03:24:11.658579
2025-07-25,USD,DKK,6.681632,2025-10-12T03:24:11.658586
2025-07-25,USD,NZD,1.685047,2025-10-12T03:24:11.658593
2025-07-25,USD,PLN,4.020682,2025-10-12T03:24:11.658600
2025-07-25,USD,THB,36.570973,2025-10-12T03:24:11.658607
2025-07-25,USD,BRL,5.085047,2025-10-12T03:24:11.658614
2025-07-25,USD,TRY,32.952011,2025-10-12T03:24:11.658621
2025-07-25,USD,KRW,1366.028904,2025-10-12T03:24:11.658628
2025-07-25,USD,MYR,4.641442,2025-10-12T03:24:11.658635
2025-07-25,USD,PHP,56.912627,2025-10-12T03:24:11.658642
2025-07-25,USD,IDR,15550.849662,2025-10-12T03:24:11.658650
2025-07-25,USD,ARS,916.003078,2025-10-12T03:24:11.658657
2025-07-25,USD,CLP,931.859245,2025-10-12T03:24:11.658664
2025-07-25,USD,CZK,23.277758,2025-10-12T03:24:11.658671
2025-07-25,USD,VND,24785.386636,2025-10-12T03:24:11.658679
2025-07-26,USD,USD,0.954014,2025-10-12T03:24:11.658686
2025-07-26,USD,EUR,0.939642,2025-10-12T03:24:11.658693
2025-07-26,USD,GBP,0.770472,2025-10-12T03:24:11.658701
2025-07-26,USD,INR,83.738188,2025-10-12T03:24:11.658708
2025-07-26,USD,CAD,1.337967,2025-10-12T03:24:11.658715
2025-07-26,USD,AUD,1.51832,2025-10-12T03:24:11.658722
2025-07-26,USD,JPY,150.067608,2025-10-12T03:24:11.658729
2025-07-26,USD,CHF,0.929145,2025-10-12T03:24:11.658736
2025-07-26,USD,CNY,7.207961,2025-10-12T03:24:11.658743
2025-07-26,USD,SGD,1.386895,2025-10-12T03:24:11.658750
2025-07-26,USD,HKD,7.805221,2025-10-12T03:24:11.658757
2025-07-26,USD,AED,3.712141,2025-10-12T03:24:11.658764
2025-07-26,USD,ZAR,18.466557,2025-10-12T03:24:11.658772
2025-07-26,USD,MXN,17.034228,2025-10-12T03:24:11.658779
2025-07-26,USD,SEK,10.611822,2025-10-12T03:24:11.658786
2025-07-26,USD,NOK,10.811471,2025-10-12T03:24:11.658793
2025-07-26,USD,DKK,6.689355,2025-10-12T03:24:11.658800
2025-07-26,USD,NZD,1.685473,2025-10-12T03:24:11.658807
2025-07-26,USD,PLN,4.025017,2025-10-12T03:24:11.658815
2025-07-26,USD,THB,36.495657,2025-10-12T03:24:11.658822
2025-07-26,USD,BRL,5.100715,2025-10-12T03:24:11.658829
2025-07-26,USD,TRY,32.958864,2025-10-12T03:24:11.658836
2025-07-26,USD,KRW,1368.702288,2025-10-12T03:24:11.658843
2025-07-26,USD,MYR,4.648264,2025-10-12T03:24:11.658850
2025-07-26,USD,PHP,56.890587,2025-10-12T03:24:11.658857
2025-07-26,USD,IDR,15612.402484,2025-10-12T03:24:11.658864
2025-07-26,USD,ARS,919.014417,2025-10-12T03:24:11.658871
2025-07-26,USD,CLP,931.799484,2025-10-12T03:24:11.658878
2025-07-26,USD,CZK,23.304192,2025-10-12T03:24:11.658886
2025-07-26,USD,VND,24704.220485,2025-10-12T03:24:11.658893
2025-07-27,USD,USD,0.954162,2025-10-12T03:24:11.658901
2025-07-27,USD,EUR,0.936003,2025-10-12T03:24:11.658908
2025-07-27,USD,GBP,0.773229,2025-10-12T03:24:11.658915
2025-07-27,USD,INR,83.710074,2025-10-12T03:24:11.658922
2025-07-27,USD,CAD,1.33443,2025-10-12T03:24:11.658930
2025-07-27,USD,AUD,1.514184,2025-10-12T03:24:11.658937
2025-07-27,USD,JPY,149.777476,2025-10-12T03:24:11.658944
2025-07-27,USD,CHF,0.929987,2025-10-12T03:24:11.658951
2025-07-27,USD,CNY,7.225139,2025-10-12T03:24:11.658958
2025-07-27,USD,SGD,1.390695,2025-10-12T03:24:11.658965
2025-07-27,USD,HKD,7.807105,2025-10-12T03:24:11.658972
2025-07-27,USD,AED,3.722445,2025-10-12T03:24:11.658979
2025-07-27,USD,ZAR,18.490322,2025-10-12T03:24:11.658986
2025-07-27,USD,MXN,17.025388,2025-10-12T03:24:11.658993
2025-07-27,USD,SEK,10.601942,2025-10-12T03:24:11.659002
2025-07-27,USD,NOK,10.768982,2025-10-12T03:24:11.659009
2025-07-27,USD,DKK,6.698495,2025-10-12T03:24:11.659016
2025-07-27,USD,NZD,1.689423,2025-10-12T03:24:11.659023
2025-07-27,USD,PLN,4.037407,2025-10-12T03:24:11.659030
2025-07-27,USD,THB,36.492368,2025-10-12T03:24:11.659037
2025-07-27,USD,BRL,5.095921,2025-10-12T03:24:11.659044
2025-07-27,USD,TRY,32.860925,2025-10-12T03:24:11.659051
2025-07-27,USD,KRW,1364.035785,2025-10-12T03:24:11.659059
2025-07-27,USD,MYR,4.641277,2025-10-12T03:24:11.659066
2025-07-27,USD,PHP,56.868785,2025-10-12T03:24:11.659073
2025-07-27,USD,IDR,15641.934141,2025-10-12T03:24:11.659080
2025-07-27,USD,ARS,920.696551,2025-10-12T03:24:11.659087
2025-07-27,USD,CLP,930.786767,2025-10-12T03:24:11.659094
2025-07-27,USD,CZK,23.235925,2025-10-12T03:24:11.659101
2025-07-27,USD,VND,24739.915444,2025-10-12T03:24:11.659108
2025-07-28,USD,USD,0.956927,2025-10-12T03:24:11.659115
2025-07-28,USD,EUR,0.935023,2025-10-12T03:24:11.659123
2025-07-28,USD,GBP,0.770234,2025-10-12T03:24:11.659130
2025-07-28,USD,INR,83.655998,2025-10-12T03:24:11.659137
2025-07-28,USD,CAD,1.337296,2025-10-12T03:24:11.659144
2025-07-28,USD,AUD,1.50824,2025-10-12T03:24:11.659151
2025-07-28,USD,JPY,149.950988,2025-10-12T03:24:11.659159
2025-07-28,USD,CHF,0.929917,2025-10-12T03:24:11.659166
2025-07-28,USD,CNY,7.225245,2025-10-12T03:24:11.659173
2025-07-28,USD,SGD,1.393034,2025-10-12T03:24:11.659180
2025-07-28,USD,HKD,7.78034,2025-10-12T03:24:11.659187
2025-07-28,USD,AED,3.716588,2025-10-12T03:24:11.659194
2025-07-28,USD,ZAR,18.475671,2025-10-12T03:24:11.659201
2025-07-28,USD,MXN,17.004392,2025-10-12T03:24:11.659208
2025-07-28,USD,SEK,10.580085,2025-10-12T03:24:11.659215
2025-07-28,USD,NOK,10.737296,2025-10-12T03:24:11.659222
2025-07-28,USD,DKK,6.671928,2025-10-12T03:24:11.659230
2025-07-28,USD,NZD,1.683499,2025-10-12T03:24:11.659237
2025-07-28,USD,PLN,4.051538,2025-10-12T03:24:11.659244
2025-07-28,USD,THB,36.370937,2025-10-12T03:24:11.659251
2025-07-28,USD,BRL,5.106906,2025-10-12T03:24:11.659259
2025-07-28,USD,TRY,32.730767,2025-10-12T03:24:11.659266
2025-07-28,USD,KRW,1369.344594,2025-10-12T03:24:11.659273
2025-07-28,USD,MYR,4.647925,2025-10-12T03:24:11.659280
2025-07-28,USD,PHP,56.755189,2025-10-12T03:24:11.659287
2025-07-28,USD,IDR,15629.023056,2025-10-12T03:24:11.659294
2025-07-28,USD,ARS,918.386305,2025-10-12T03:24:11.659301
2025-07-28,USD,CLP,934.073965,2025-10-12T03:24:11.659308
2025-07-28,USD,CZK,23.145792,2025-10-12T03:24:11.659315
2025-07-28,USD,VND,24659.153222,2025-10-12T03:24:11.659323
2025-07-29,USD,USD,0.957342,2025-10-12T03:24:11.659330
2025-07-29,USD,EUR,0.935528,2025-10-12T03:24:11.659337
2025-07-29,USD,GBP,0.770593,2025-10-12T03:24:11.659344
2025-07-29,USD,INR,83.616954,2025-10-12T03:24:11.659351
2025-07-29,USD,CAD,1.340416,2025-10-12T03:24:11.659358
2025-07-29,USD,AUD,1.506234,2025-10-12T03:24:11.659365
2025-07-29,USD,JPY,149.889714,2025-10-12T03:24:11.659372
2025-07-29,USD,CHF,0.93162,2025-10-12T03:24:11.659379
2025-07-29,USD,CNY,7.233616,2025-10-12T03:24:11.659387
2025-07-29,USD,SGD,1.393657,2025-10-12T03:24:11.659394
2025-07-29,USD,HKD,7.808407,2025-10-12T03:24:11.659401
2025-07-29,USD,AED,3.710834,2025-10-12T03:24:11.659408
2025-07-29,USD,ZAR,18.475081,2025-10-12T03:24:11.659415
2025-07-29,USD,MXN,16.995557,2025-10-12T03:24:11.659422
2025-07-29,USD,SEK,10.620988,2025-10-12T03:24:11.659429
2025-07-29,USD,NOK,10.72816,2025-10-12T03:24:11.659436
2025-07-29,USD,DKK,6.665751,2025-10-12T03:24:11.659443
2025-07-29,USD,NZD,1.677897,2025-10-12T03:24:11.659450
2025-07-29,USD,PLN,4.059572,2025-10-12T03:24:11.659458
2025-07-29,USD,THB,36.489273,2025-10-12T03:24:11.659466
2025-07-29,USD,BRL,5.104406,2025-10-12T03:24:11.659473
2025-07-29,USD,TRY,32.742394,2025-10-12T03:24:11.659479
2025-07-29,USD,KRW,1368.442175,2025-10-12T03:24:11.659486
2025-07-29,USD,MYR,4.635859,2025-10-12T03:24:11.659493
2025-07-29,USD,PHP,56.77932,2025-10-12T03:24:11.659500
2025-07-29,USD,IDR,15649.88647,2025-10-12T03:24:11.659507
2025-07-29,USD,ARS,921.961637,2025-10-12T03:24:11.659515
2025-07-29,USD,CLP,931.946865,2025-10-12T03:24:11.659522
2025-07-29,USD,CZK,23.091233,2025-10-12T03:24:11.659529
2025-07-29,USD,VND,24685.966222,2025-10-12T03:24:11.659536
2025-07-30,USD,USD,0.959889,2025-10-12T03:24:11.659543
2025-07-30,USD,EUR,0.936676,2025-10-12T03:24:11.659550
2025-07-30,USD,GBP,0.769604,2025-10-12T03:24:11.659557
2025-07-30,USD,INR,83.926923,2025-10-12T03:24:11.659564
2025-07-30,USD,CAD,1.339354,2025-10-12T03:24:11.659571
2025-07-30,USD,AUD,1.50409,2025-10-12T03:24:11.659577
2025-07-30,USD,JPY,150.333387,2025-10-12T03:24:11.659584
2025-07-30,USD,CHF,0.928136,2025-10-12T03:24:11.659591
2025-07-30,USD,CNY,7.235399,2025-10-12T03:24:11.659598
2025-07-30,USD,SGD,1.394217,2025-10-12T03:24:11.659605
2025-07-30,USD,HKD,7.786258,2025-10-12T03:24:11.659613
2025-07-30,USD,AED,3.721453,2025-10-12T03:24:11.659620
2025-07-30,USD,ZAR,18.4729,2025-10-12T03:24:11.659627
2025-07-30,USD,MXN,16.960642,2025-10-12T03:24:11.659634
2025-07-30,USD,SEK,10.607219,2025-10-12T03:24:11.659641
2025-07-30,USD,NOK,10.697716,2025-10-12T03:24:11.659648
2025-07-30,USD,DKK,6.677403,2025-10-12T03:24:11.659655
2025-07-30,USD,NZD,1.675594,2025-10-12T03:24:11.659662
