order_id,event_ts,currency,amount,status,sku,AccountExternalId
ORD-6e98d125-a7ee-480e-8d60-8e98b583015b,2025-09-06 09:34:24,AUD,35.16,CANCELLED,SKU-238291,458ed5360b813dbb3aacf1e3e2e40f996918cd6b736c15ba1058bb2f19d8c503
ORD-900e9c77-d300-484b-a9b9-542b7dbb46e3,2025-08-21 04:42:58,INR,49.13,SHIPPED,,6a64128fb4a28ccf2350084d33164ea96e0b2b94e45ade342c91f91c73856cbf
ORD-9342c6ee-1d6b-4c26-9d56-249891066168,2025-10-06 14:41:02,CNY,89.22,PAID,SKU-217653,72bbee6e43c2c9fe7ea5747838bf2ed33ca1490e2a955bb6aa7db31a812b4fd0
ORD-756f636d-0d12-433f-be78-356dc7788827,2025-09-16 03:00:18,USD,51.65,CANCELLED,,454b5b1109d31e02fda73d56fc6de2efef89716cbe9fe4e3984ec75289c705f5
ORD-585ca86a-2ad0-437d-8a38-3f7cb80c5b72,2025-10-06 00:20:48,CHF,91.21,PLACED,SKU-463538,f2084098c5c1994441da1a1654e1b44a1cff052957dade76f8b156f499b19110
ORD-70fbdf09-e070-4f8a-ad4d-c01cd89a6f04,2025-08-19 22:07:50,SEK,52.09,PLACED,SKU-665617,92c635d550bd791c62c3cb6ee294ccb5b283b170291480a6deab141d9544643e
ORD-8761ef09-24f7-441b-b1b9-9e6b092c189d,2025-10-08 09:40:46,JPY,60.88,PAID,SKU-681501,02eaad04f4b5e4e7ab89832d51bf48593c7a37f35e6559728d85b0f6119fd392
ORD-7b399f8a-cb77-4288-a4ea-3fc4b9604c5c,2025-10-04 03:24:12,EUR,58.59,SHIPPED,SKU-767267,c6e798f04bc6a978b78bb3759df4451018e165842d0926d2944eae824d02274b
ORD-2a935d6e-4085-4949-bbef-5c07d1e03149,2025-10-08 09:40:03,GBP,31.95,SHIPPED,SKU-805905,72695cc156370ad89074c30bc73e0fb99ecb278a5d2d69bd9bb72baea6c91709
ORD-95e79899-2421-48f7-8fa2-4e3f459cec19,2025-08-31 06:43:48,JPY,37.2,PAID,SKU-262106,258c752d6e5a81f2e8c0a2e6c7ccf2244d53f1606c2c4ce94a87f14f4e6063d8
ORD-e33b738b-93c6-4ca7-a50f-45bc34f83227,2025-09-24 12:26:26,CHF,35.89,PLACED,SKU-816357,56732256133b4b067baafc3c37a408bd5be969ee26bd261eb14dc3c82bcdeda1
ORD-e5122b68-f55f-458f-80e2-4ac1b657f8a4,2025-09-28 06:02:48,INR,41.13,PAID,SKU-563117,f469a09783641931e9cd478cde93a04c516563064bd0f7197d63fcb501342ac6
ORD-a981262e-e4c4-4f0a-8631-e7c27130cafc,2025-08-30 09:45:38,EUR,54.65,SHIPPED,SKU-451544,56af4084b1ba2abcd4dc27bd1c5587886fa3ceab1e6379108d3a9444e7bea004
ORD-3fff5d57-674d-48dd-a309-60c35aa1cd89,2025-08-23 00:06:56,EUR,50.23,PLACED,SKU-753124,177586887cd810223d5c4c90e806fcc928902e7a57dc8608409fd69e82428fdc
ORD-3ffd243e-cc56-438c-ab5a-2110b0a6f508,2025-08-28 12:16:26,CNY,27.05,CANCELLED,SKU-788109,7cb49bccccbace53c0a5e77201174d1049dd4787631784fc5c110aae75e4d77e
ORD-47e0bef6-ae54-4a1e-b13a-eac2f5dc0580,2025-08-28 02:27:27,INR,38.21,PAID,SKU-563117,15664bab35d3e36ab6203ad748b505bea55c1d9eaf2c9ff5e2f1753e4e0a191a
ORD-8c90e70e-d481-4cd3-ba14-6e4a54953b54,2025-08-22 11:30:37,JPY,113.97,PLACED,SKU-579364,12e7cc8c4921fe45c7c22fbef41bbb1f8510e7e2a6ef59e420fdde789090ac91
ORD-5bb31b1e-0a43-4093-a416-36e60a0391fa,2025-09-21 22:43:25,JPY,26.39,PLACED,SKU-740639,debdc4d03aaf495988b4a74361c336b38c36e34205d5440a35fd2315433ec0e4
ORD-37932ea2-262d-46c2-8b8e-294c5fb0ae86,2025-09-14 13:02:28,EUR,41.56,PAID,SKU-358690,ad6539d92acc1993b52a7e6e36b79de42a3c086106cbb72d92f7335f6d02a242
ORD-246b7a49-0735-4627-a3aa-5307f6fcaef6,2025-10-01 00:52:37,EUR,31.73,SHIPPED,SKU-673118,4c2aa17b9684bd89672538e1f78c5afd1695b711bbc7013c364c3ee503182ed5
ORD-881a5114-f698-415b-8f89-12d7097701fc,2025-10-01 06:51:45,INR,20.76,PLACED,SKU-138197,055239af603d90d067d4ef36007f0cb56237db4c12da44adc8ee5e60f61b801d
ORD-a29c83d9-9353-4cbb-94e2-3463cd40ff2a,2025-08-17 05:58:16,INR,92.65,PLACED,SKU-438289,edfa40f792cc26ce28aea19b35c0dc0a2b79cc25776676a8a427cd48f1ce74ab
ORD-8d5fd047-acb7-49c3-87a5-3e6641ae2890,2025-09-27 06:48:38,CAD,68.62,CANCELLED,SKU-143951,d8a34ceade71554d4bb8930beb18c9dbdc31f7effe3a1b3e5fe19bd719760263
ORD-42b1239a-8e63-4923-baed-a861580bb3c1,2025-09-15 08:03:21,GBP,69.2,CANCELLED,SKU-827345,08230ed56f64bca58c762fedb5d9fbb3afa23589f3380daaf8a4f43d5f48c773
ORD-ed6f45f1-29f4-4f06-afbd-39a95650cbdf,2025-08-29 19:11:19,USD,39.31,PAID,SKU-735569,b42feb240ffbd65fc6e0baad1ce9a8b5782960cce77a1b85c8cae69eda2eec9d
ORD-a2dac891-329d-472d-9738-d4a711199ec0,2025-08-23 09:52:58,USD,46.68,PAID,SKU-559761,56af4084b1ba2abcd4dc27bd1c5587886fa3ceab1e6379108d3a9444e7bea004
ORD-8a6dc373-2ffa-4df2-9f34-a2f6d6e511df,2025-09-28 06:06:02,INR,48.78,SHIPPED,SKU-639075,0c950058d5a2403eac32d9f7a3f91779219fe708cbf9d70a09ff7840f95b35d0
ORD-443dc732-893e-4194-94bd-92a8e09b4c9a,2025-09-10 21:16:48,AUD,109.48,CANCELLED,SKU-798483,11710ff12e5bf46c646c692bdf67bfdce50b1b0ad2df3d65d8ca316f10b726fa
ORD-6838e1ba-8881-4422-bbd8-ca6640fe1981,2025-08-16 19:37:14,CAD,58.32,SHIPPED,SKU-754045,35ed15339f864fa9987910a532bed4cc36ba6b0d144369c8522b1993e8390b70
ORD-415ec792-a4d6-437f-8bb5-e98b1cedfb79,2025-08-21 04:51:50,CAD,72.95,SHIPPED,SKU-513371,31ed5a30cc80224ccab73dceb7a5f074be6f028b24be211e6f2735bfc71bb8f7
ORD-e43aa8fd-802c-445a-b60d-f708ac0ba347,2025-09-05 07:29:57,EUR,152.16,SHIPPED,SKU-996295,f3065f0f10ab8f48724cdd92149a0d59137f902371a79d7a010d194e718a426e
ORD-0ddad9ac-94fe-405d-9b8e-0ccbdf07df0a,2025-09-18 15:57:41,CNY,41.43,SHIPPED,SKU-620783,5ede0768eabacce0c8e9c3117db43f10c906cb433e3ad355c4644d7c714c139f
ORD-ae957dbb-0f2d-49bd-9180-058b13753927,2025-08-16 17:32:36,USD,23.36,CANCELLED,SKU-253497,7da3a60e2e4c89d4492e302d509b2228a5c4b92eeb845d6a94f7ed46d95eb7eb
ORD-6606daf3-d856-4cc7-98ff-dbfc49530b9c,2025-10-07 16:33:34,AUD,88.56,SHIPPED,SKU-296415,e62437dd20441c45fd5b44a612343ea1b10ba1000357e87faa87956c872bec04
ORD-e88ebf44-9fee-4e40-a021-74d5b4b3655b,2025-09-14 21:21:24,EUR,90.61,CANCELLED,SKU-286004,9adbc00e3cbe4726ffe4bcb0f742d48fe849e83aedb684c3fc8df4cd5bd002a0
ORD-e33a0803-c50d-4042-8a9e-6dab2608f2e0,2025-09-17 16:54:31,AUD,117.51,PAID,SKU-712880,53517c195a89689f15a46df27fee23c94d77306dcec317b29a353cb6931cf36f
ORD-1b67152c-6266-4b1d-acbf-52f0156013f7,2025-08-15 07:11:04,AUD,71.17,PAID,SKU-561567,5e3734231a006521f24cee96c102089ebbf8a04675b82de7ef4ca0ed34f0e3f4
ORD-06b4d25f-b85f-4b17-a482-fb856cca7b00,2025-10-02 08:32:15,INR,89.41,PLACED,SKU-881504,055239af603d90d067d4ef36007f0cb56237db4c12da44adc8ee5e60f61b801d
ORD-1e40615b-0b33-4be9-8318-2962a531460d,2025-08-26 08:27:44,USD,67.57,SHIPPED,SKU-127561,5f9c3f916f22e585e5adbfbfd159c2dbde37457808dc29a67db2a6f6702ab42c
ORD-5b9dc1c8-2057-4e37-8bd8-afb68af23494,2025-08-28 06:43:30,USD,106.64,CANCELLED,SKU-786991,db25420c510a5df3600c482bab0b740308d4ba400519d199621a3bb1ea25a7fc
ORD-fb68d57e-716b-43c3-a039-ba65767c5536,2025-09-21 11:08:37,EUR,29.98,CANCELLED,SKU-253497,e385524069bedcd8f92173087b90b02d21cc27de18081b7864ae4ba3a5936125
ORD-484ebc81-a39d-4c18-b99c-1b12560c8057,2025-08-13 05:29:28,CAD,38.63,SHIPPED,SKU-516354,073bd33e50e2058d69db9de4e60ba63e2799f0d5b24a8e4167bac2f4ac2a52bb
ORD-1a9df226-6cb0-4c10-812d-fb34dc1bbb2d,2025-09-17 14:13:31,CHF,66.34,PAID,SKU-502034,53d5b58cbb3b2da5354ceb49a131c10ef65eae931ea4ebc1170978069c6484b6
ORD-a53a6d8d-8b6c-470d-b764-50b079ecb90d,2025-09-06 19:15:49,JPY,39.22,SHIPPED,SKU-379531,042c2cd37bf6798dbfdee6dcc01863c35c7dc9ed0c0510f5bdf079f9b52b1304
ORD-9b25b699-b5f3-4319-a9ac-2ff7719b07ee,2025-09-09 19:58:41,INR,32.09,PLACED,SKU-720652,e8f0f4257cde6249180118cccd5c491855a8592d678110867e9c9e645514523d
ORD-38287f8f-890e-4544-931f-f9196fb6c0be,2025-10-03 03:42:15,CAD,43.82,CANCELLED,SKU-755460,258c752d6e5a81f2e8c0a2e6c7ccf2244d53f1606c2c4ce94a87f14f4e6063d8
ORD-8a229c7f-a853-4f05-80fb-f0811e1ce2bd,2025-08-20 12:07:59,INR,34.16,PAID,SKU-767666,60c5e645213e2dda1bee42b6e8f669a6184780a8d23933991a21badc64c039c4
ORD-800f6736-92bd-4f56-becb-6602a0125fc0,2025-08-22 03:39:31,CHF,77.27,SHIPPED,SKU-689541,4dd133d3e613add6c06ed9ccfb09bd3040901ed55d372b92bfcaa4e2a558766e
ORD-f47b8925-cb4c-48fa-8ef7-5ba0a213f1ed,2025-08-27 18:31:36,SEK,89.41,PAID,,b7315d8668019856fcf4508bf17233ea27d4a52267308e9b43950ad58a603306
ORD-ef0a7fcd-6386-4cc8-9bc1-e720dc2eba66,2025-09-18 07:12:25,CNY,80.44,PLACED,SKU-362999,d37c77a780c9bcb836cd554a89fd29b3854f7d463cc0556b8ad233c50df19d06
ORD-62d0af4f-f9a4-40cc-8789-2a9bd832b0c8,2025-09-03 10:24:06,CNY,69.07,PLACED,SKU-429211,2c5197b93359a9d8406d0e1076e1da58feb7e2841ace7a84972bdfa3624f4102
ORD-7f67a06a-9465-484b-819a-cb8ccb6908d0,2025-09-30 01:48:14,USD,37.77,SHIPPED,SKU-940566,758c6cbd8c6a3b756ba058e18099067f4faf7320e5a3e61a9c5931eadffda7f9
ORD-e89a25c9-1509-439e-8528-84bcd650fcbc,2025-08-18 08:30:33,EUR,23.31,PAID,SKU-443713,e842738a65daa3fca9684b114d46b143cb2bc3868363bc9e09831ee3a19dde19
ORD-0d9a22fa-784c-4b1a-8817-48ca041b8848,2025-08-13 04:58:50,SEK,65.15,PLACED,SKU-861764,58f4df3243224da0002800486089b0d178e0fffa9e86e2817efd9c590497fea4
ORD-a3613ee1-f3c4-4514-b56b-93277d6bf1d4,2025-10-05 02:37:33,EUR,54.33,PLACED,SKU-626098,cd549ba440c4376e0634218b651fe478f600383b213475060c6039c2be8e4941
ORD-a482c3a2-c487-4fab-8e63-36057b981320,2025-08-26 03:48:44,GBP,68.41,SHIPPED,SKU-468762,e8f4a6ab9d05eecc7027ad40e590e7f25f6cd612a4672a80fbbb1dc59da9f86f
ORD-ee3f4cc1-58e6-4d00-92a3-0bde6abbcee1,2025-09-20 03:18:31,SEK,113.86,PLACED,SKU-880798,7a9fcfb7d951b3c710e67458f00e91e9d7187e964557098feb0e880f0a11e3df
ORD-92d81e66-2c1c-423f-93a5-8535e5c62b9a,2025-10-07 23:48:40,GBP,30.42,SHIPPED,SKU-178260,a04f4e5e04b19ea15b07372d7cf7b6fb5ebf80440b1560fba6ddc6df7f938a0c
ORD-494b4532-5d29-46d5-b63b-93ced5f17b2f,2025-10-11 14:35:13,EUR,30.74,SHIPPED,SKU-855229,ecb924519ea453794dd294c8edf38376ce13b55b6997f108b2da1785094c12d3
ORD-47903d35-104d-4c14-8c19-0e0f84658a2f,2025-08-27 20:10:04,EUR,24.52,PLACED,SKU-713851,c07c81a1feacc5847ff97505a155082e13bae0fe549c14a19e7bb48f1e44a350
ORD-1bf0a693-3314-4e63-81b0-b3c8ac842f84,2025-09-11 21:52:28,USD,52.27,PLACED,SKU-284375,073bd33e50e2058d69db9de4e60ba63e2799f0d5b24a8e4167bac2f4ac2a52bb
ORD-e816369c-3112-4142-a3e3-d481bee2b0e0,2025-08-20 13:40:34,AUD,41.53,CANCELLED,SKU-736197,b45fee2487aa66356aa27153ce6b1a12bac205b847e091dad31a3aa7097d01b7
ORD-fe9c5fc1-86a7-4e73-bf8c-804a71c91494,2025-09-18 08:02:16,EUR,81.35,PAID,SKU-922519,01ef3a21ca289e25007f8954fb6c736095e87113988d4b62c339bbbe482569d3
ORD-434bb5da-5b81-4513-b739-cfae855a02e3,2025-10-02 13:06:47,AUD,93.68,PAID,SKU-652689,ad6539d92acc1993b52a7e6e36b79de42a3c086106cbb72d92f7335f6d02a242
ORD-c2046c71-4098-43ea-945d-f595ea047a76,2025-08-29 05:17:32,CHF,57.98,PAID,SKU-786871,639ad24069dbb829253d71c1315632964526f7c36b70ba571b5cdefc59fe2ca9
ORD-1d0d8155-c809-4948-8c9f-bf3a70e04a28,2025-10-06 23:55:43,CHF,39.66,SHIPPED,SKU-535893,c04c35bb3fb69ac6c9cb2e5bdfe6d51bf03b6479172ce5fac7ab6f9f1759fab7
ORD-a7c5c008-ae3b-42dc-addf-2ea2cf3c59b4,2025-09-06 18:50:54,CHF,37.15,PAID,SKU-891279,8b1da88ab7d80170f3990ee4ab9af98fc363b354ba3ada79ce38b9d5146fa509
ORD-71751b95-46c0-4b95-850b-88dcb5d79ca7,2025-10-11 02:14:45,EUR,38.57,CANCELLED,SKU-777647,c07c81a1feacc5847ff97505a155082e13bae0fe549c14a19e7bb48f1e44a350
ORD-36db9c1a-650d-4612-9a7d-1aacfe85fa6d,2025-10-03 00:12:18,GBP,22.88,SHIPPED,SKU-384947,13c9d05f1227211a62931de675c267014788888d355142972cbd877621621d01
ORD-f9994ec1-9519-4a1e-a5d4-fad5f1685036,2025-09-09 16:13:48,AUD,70.26,CANCELLED,SKU-918729,7e1cee711019823586f3b1084ebd4491a576c39397078cac9057c3e26e0f0d62
ORD-3bbefa04-d917-47c7-b648-5182785e22f8,2025-09-01 07:14:05,EUR,83.91,PAID,SKU-317328,c313d1e295fbfc6b3c93fb6ff160129a0d336151ec03abd88f5fd1bd9bd0a374
ORD-133836af-37cc-4659-bade-689976c35e9f,2025-09-12 23:56:47,CAD,31.94,PAID,,e743bd324978768113f43ae64d4648c8e6f487fb547bcf844be691a061fc98e2
ORD-f7eaefc4-1521-4470-893d-0eaed64e87b1,2025-08-14 18:54:00,INR,74.45,PLACED,SKU-953523,77cd4f3cd6cd7f3acbb6fb3517a203680eff00259820bfc31015cb141f007202
ORD-33c6a1f1-3151-44b3-b5ea-267514dc9ca3,2025-09-15 23:43:44,USD,64.39,PAID,SKU-456621,17872c44a520a7ff0b24493c710d3e7d2b5f3f124b49dabf01035786f730677e
ORD-4a0d5c86-12b6-4e4d-aca6-5e07e5d10ed7,2025-09-11 11:34:13,JPY,25.03,PAID,SKU-784595,65a2521a0703ac1c9dbd4a3782b2d8cdfc2d0c5969d6e34c9c2398d61d4832e2
ORD-b41c0692-8b7a-46b7-aa68-dfb01145342b,2025-10-08 01:03:12,EUR,40.6,CANCELLED,SKU-497260,1025ef52d78f5d8843d87069a5b4b8a138cee32c68af15c5668b40331a920e7a
ORD-38c843a8-13c5-4080-b9e6-b1286b5e24a4,2025-08-22 19:59:13,SEK,75.99,PLACED,SKU-696861,cf852f79dff29a4e2b5388a310f1545183e682a41514c987e1f67e578a420886
ORD-6f018966-183a-4322-96ad-37605b552c0c,2025-09-16 16:46:55,JPY,84.66,CANCELLED,SKU-889296,8b42263c5542fb0f26f8c98968fde363daa017acd352085b1275574cd6601ac9
ORD-56f94001-880e-4568-aba7-cb093ac7b7ca,2025-08-16 09:50:19,USD,29.62,PLACED,SKU-555369,31791672e4db7257e3b259bad09a61b3dd3ba70d4d4535e3a1fdaddede07c1f9
ORD-604d2c19-03ad-46a3-aad1-7b30dc665d03,2025-09-01 07:31:24,GBP,126.38,SHIPPED,SKU-209431,ddb1914a3885216bdaed567ffec4d5990eb0a2e69ff7625b04bc1fe164716e2d
ORD-bc70c900-133d-451d-a807-640fa4813ab4,2025-09-18 14:28:48,CHF,74.98,PLACED,SKU-639075,35dff3d7a4e8528b24133f8fb1d5ab284257fba43952b0f53ce0ab9b2e26af41
ORD-8c14ee8e-c73c-4484-9a27-c06c16b6e825,2025-10-10 03:48:51,AUD,39.46,PLACED,SKU-254569,ef65ca8cab183364d3dad5900d8bcf3448772bf644da10d3d86bdefdf5814770
ORD-92ffaac7-b365-4791-a14e-18ecf5bec840,2025-09-25 00:56:40,JPY,29.45,PLACED,SKU-994455,a39bd76b3dcc9ae33263cc764d2764d1beb872d18a8f264989e0b6024806bf16
ORD-e84808ec-03d7-4953-abdb-1aa5c5b26514,2025-09-15 23:05:57,EUR,47.14,CANCELLED,SKU-890439,0b635346303497c077d17a29c95b3810c4464901e71265ba2eff95fea691c1ff
ORD-778c587e-dff8-4c3a-b6be-4b08fa2ff09b,2025-10-01 21:53:00,SEK,42.99,PLACED,SKU-248098,ad6539d92acc1993b52a7e6e36b79de42a3c086106cbb72d92f7335f6d02a242
ORD-81c74823-8d4f-4e91-9d22-064b45f87639,2025-08-20 00:20:09,USD,48.47,CANCELLED,SKU-870991,d71b014f845a67ef508db418c251c8a93b71eda86dbd08037bb3912d636fb7bb
ORD-9ae5caa7-7910-46af-94bc-dbad01c13715,2025-09-19 16:25:32,USD,45.81,PAID,SKU-806714,cb4641a641a69c1b3a9acccaa61acba1cc26a453a5659bfbe4648bf79783db43
ORD-6218618f-62e3-468d-8c88-a91fd25e2fc2,2025-10-11 12:42:50,GBP,35.46,PAID,SKU-786991,56d6c18078c21a849d8bf15db395a86197dd7ad2111b62bb729a7760e02270e7
ORD-66f41dc0-b85b-4931-bbee-cf8862176b7b,2025-09-01 13:59:36,CAD,100.58,SHIPPED,SKU-380564,31ed5a30cc80224ccab73dceb7a5f074be6f028b24be211e6f2735bfc71bb8f7
ORD-78af4677-e7d9-42e8-a0d8-f3f43c0edec9,2025-08-27 14:13:22,AUD,147.76,PLACED,SKU-183712,3d63fc62d82767095ddf4a53d90bc92eeef65c38da75c7fdc1f71b19a653e772
ORD-88c744ae-dfa8-43e1-b74b-7b3c0a0e95f2,2025-08-25 09:29:05,USD,58.95,PLACED,SKU-296509,56af4084b1ba2abcd4dc27bd1c5587886fa3ceab1e6379108d3a9444e7bea004
ORD-73a7e600-2e8b-4135-9e33-8a060bfc3055,2025-09-02 02:51:47,JPY,30.5,SHIPPED,SKU-959330,8db9642e99a730342724c15bf3be1f50e054dc29f92489dcace1125feab1e86d
ORD-357f36fa-6027-4912-8734-d3df50af4e8d,2025-09-02 07:14:09,SEK,68.96,SHIPPED,SKU-962958,5d16cc5dfba7c3b4a9b7c87bd3d87ef0066f4d8dd7498da7ee61c7142957fecf
ORD-568cf3ff-af7d-42f5-a624-70236ab08e09,2025-09-18 17:45:47,INR,49.81,PLACED,SKU-452279,764c9c32b29c00750f8b15b0211c396a85753c91c9678a4c89ad218679677c8f
ORD-258795d3-0bbd-4ecc-8a55-19cb66cb6d6a,2025-09-06 15:55:11,AUD,81.44,PAID,SKU-964693,f2cb2f9cd849f708747407d77b8199c3fcecb4f73f9cd15b2209e888e2117057
ORD-76cd82a8-1d4a-404a-b1e8-5042c582ccfc,2025-09-15 19:15:46,CNY,12.82,PLACED,SKU-970385,69a5776eb967ecfb81d3f2e56dae755005aad6d0c78dee66ba990ad7e9f851b3
ORD-a0095f4d-a62c-4c35-a8df-95429a91c394,2025-09-15 16:04:06,CHF,41.29,PAID,SKU-160996,fd47857c5fc749ea026d522208206631fef647e25735746d1a2ec11c0d1856b1
ORD-b4419cdd-8738-477a-b3c8-12bf6d6c4593,2025-10-10 04:52:49,CHF,71.08,PAID,SKU-731406,5f9c3f916f22e585e5adbfbfd159c2dbde37457808dc29a67db2a6f6702ab42c
ORD-87ac5558-b91b-41d7-889a-7f9758e059a3,2025-08-27 00:22:52,SEK,75.33,PAID,SKU-888718,970e9d5939f99c1f3781c20acf46edbccdb124d0a164a7a55e4eb57455c44854
ORD-776d5c90-573c-4a49-8075-6f3b8d2a5022,2025-09-09 17:58:16,AUD,86.75,PLACED,SKU-585721,64e03adaaf552dbfa33680dfc33af090a8f73f8f74b829def711eed665b047cc
ORD-c290c8e5-ebdc-4bfa-8f09-91fe4a446b65,2025-09-28 00:33:49,CNY,61.58,CANCELLED,SKU-894336,af6459411d3f2b3a2dd1c8460158b2f8331e704bb8622befa93297c9e6f57d80
ORD-fdd4be92-3ab2-4814-8b4b-08892ac8a87d,2025-08-15 10:41:40,EUR,68.56,CANCELLED,SKU-276059,1bdc3d13ea1f0f9f76ab5c8a76619eac1c0ef83ab7a9b6adfca4159094fda45a
ORD-180655fd-216e-4417-b796-50f553847192,2025-09-20 05:01:45,SEK,-2.98,SHIPPED,SKU-628445,2505adaddbb3743aa5be221def94c5e6b5437ad33a136c84958cefbb64d99550
ORD-1708d4d7-0d78-4fe8-986c-34db9130cd59,2025-10-02 15:57:26,INR,37.32,SHIPPED,SKU-723164,a7ef562df4d1d021c8e7ee02e3ab0d59966b50f85286597adec98270b0c9e3ba
ORD-28d69f1c-e29e-46dd-aa1b-46745e586fee,2025-08-26 22:14:13,USD,56.73,CANCELLED,SKU-884836,e7c35132a7fd1625e17e5aa59e39f5637111dd9ddd7df2d11536e780c94e6571
ORD-93da872e-0d34-43b0-bc09-466c751dadd6,2025-10-07 10:52:23,AUD,39.52,CANCELLED,SKU-207700,168d219f9a3b601fd8ff3b31784521e8374c5508d84e29661a3128de081743ef
ORD-8ca5c666-3ba7-49eb-8965-445dc62554f1,2025-08-15 08:05:14,CAD,55.99,PAID,SKU-527773,6168e5eb4547d1222e5e62e5c84bb0bb5ceb3a0c9cbe2866ecfa753dacb681a8
ORD-973409d9-16c8-4ea3-a2b8-86e411ac3080,2025-09-14 06:32:54,SEK,26.7,CANCELLED,SKU-617272,083c0d3e57baddb00ef477162ac47dfa9a139efddeadf359e451c8c2112f711f
ORD-7f83942a-dca8-494e-862c-270f7b78c7b4,2025-08-27 22:08:34,JPY,44.92,PAID,SKU-914685,af6459411d3f2b3a2dd1c8460158b2f8331e704bb8622befa93297c9e6f57d80
ORD-bff8c2aa-3cc1-48bc-b2df-336dbbec66db,2025-10-01 13:05:12,GBP,59.67,PAID,SKU-217653,110cb0707aff752b429150d65a5541bbf9fe90b0a83c436a097ff84fa6a0d6c2
ORD-b1d5ebfa-f8dc-41ea-b9b9-137e3344fc65,2025-09-27 15:11:44,GBP,120.86,PLACED,SKU-559169,48042a6d24e91065e62efac8e2207007d5f167c5668c8132087e7053a9b80333
ORD-6b4f9b81-b68e-48e5-aba7-a853c1c95df8,2025-08-24 23:49:19,CAD,162.84,PAID,SKU-676180,c6e798f04bc6a978b78bb3759df4451018e165842d0926d2944eae824d02274b
ORD-9a97326a-f66a-4253-ba4a-7680eb9316db,2025-09-08 09:40:12,JPY,25.42,SHIPPED,,b251078afc6ba67c8833c09f0cad2b6411c96d80cdbf55e0934fd982f51e9d7a
ORD-05eac3f8-4e21-4aba-8e2f-a3f97c9866ee,2025-10-04 23:20:03,CHF,57.69,CANCELLED,SKU-833392,6e5be202d1e3e0520434afc60a97470e77ce3aa3469c14e15803096e142fd46e
ORD-8a9a81e6-3f82-47af-90ca-78cf4aa37ac5,2025-08-13 17:25:56,CHF,49.79,PAID,SKU-646119,0dc7d0e34ff8366244c7144f3b4d2359d67bbb450b9bda830c77833d7ff38444
ORD-34197eac-f39e-4c20-84ac-b20e852ced3b,2025-08-16 02:18:03,AUD,66.44,PAID,SKU-359798,4101a20ee6947d992c3ccbe53d1fe12a4648a98e5ae970960b89f52cb6603d97
ORD-107ff6b5-a911-47b8-95a3-99e2b3eb7074,2025-10-10 14:34:22,USD,72.99,PAID,SKU-729089,055239af603d90d067d4ef36007f0cb56237db4c12da44adc8ee5e60f61b801d
ORD-328e7452-ab68-4e5d-ad20-d57889297604,2025-09-10 20:53:34,INR,93.49,CANCELLED,SKU-227664,76afa787f13e349706f7764b93192e14fe415db3b007b7bcf7c537cac20fae84
ORD-66ddc99c-6231-49d8-a7c9-0228b1d9c158,2025-09-17 08:02:21,JPY,167.02,PAID,SKU-138197,238d7943443c3c4887ad2d49d9815fcfa477da42da8d12591230a5e5928182ee
ORD-50d286dc-95c1-434b-86ef-544f844f9a5a,2025-08-21 00:47:21,JPY,80.8,SHIPPED,SKU-380564,02b2ca9078b5858bf19e0f325fe368812618c7bc8f2a3c9b55669692c375872b
ORD-659025f4-f7a6-4ba4-aeed-0701fe2cac42,2025-08-14 02:34:54,GBP,39.05,PAID,SKU-854935,da73d4cc6426de662558cf67e6f3c45878506dfe7ff2965aff1faaddf79167fd
ORD-fd685450-8dd3-4491-8c69-56bf3e676805,2025-09-02 23:55:17,SEK,46.05,PAID,,47dd4c910808349e18ba7ff23a8cfd389853b980824579c0c6e4163b16c9e5ff
ORD-b442617e-8418-4522-ad21-4cd740bb16ef,2025-08-20 03:10:17,AUD,30.44,PLACED,SKU-611172,32b7d4890326273e39fdd215f325d9abd631743ea4fd231f1096f8abca30ffc0
ORD-0f4eef1e-1868-458f-9ea3-36a8c624d081,2025-09-14 16:09:07,CHF,89.66,PLACED,SKU-614254,cfffe5e3f50f8c07b4ba734d894a3ccae413c27c24e321df8c107fb30195b240
ORD-4f35516e-f179-4413-95de-c0a2a8211bb4,2025-09-29 17:51:06,INR,47.37,CANCELLED,SKU-301854,cc3d5540fa3aa5f7f8e1c71799246d93b8c3f93c7a984c45573ad6d2563037fe
ORD-6fb0d0fb-7bc2-476e-ac74-23d9ff48f600,2025-08-13 10:28:52,CNY,99.21,SHIPPED,SKU-539081,b7315d8668019856fcf4508bf17233ea27d4a52267308e9b43950ad58a603306
ORD-6c5b884f-5663-46e6-8b20-4f17328d7fb1,2025-09-29 06:01:44,CHF,97.1,SHIPPED,SKU-771945,42782dc71c3f5347eeb7cc7b29a151f508af8cafc06fcf0ae0cc8a8d28fb4847
ORD-85a8aeaf-1e09-40d4-b5ce-4ece905acda0,2025-09-29 22:45:11,CHF,125.7,SHIPPED,SKU-666175,3ef0d3193679fbbd6e16b994fd0db9311fef2f785fb19f63713a93f3487f9181
ORD-f001ecbe-827a-4a11-aaeb-8bf13cb0f70c,2025-08-28 20:09:01,AUD,73.88,PLACED,SKU-372590,2dbb6607f79860022c4c6eb368b676f2385fc4163744eaae84492a4291ee95fb
ORD-dbf9c940-5b80-48c8-b019-9ceab5e6182c,2025-09-14 09:33:04,SEK,71.8,SHIPPED,SKU-250335,4b4087b45c6f306bbcb5a38e1b0ea4c7a54ba2b87df442a43417be938e224400
